round,step,MaxD_in,MaxD_out
1,0,0.1727742723,0.1727742723
1,1,0.1727746223,0.1727746223
1,2,0.172775671,0.172775671
1,3,0.1727774162,0.1727774162
1,4,0.1727798555,0.1727798555
1,5,0.1727829866,0.1727829866
1,6,0.172786807,0.172786807
1,7,0.172791314,0.172791314
1,8,0.1727965049,0.1727965049
1,9,0.1728023768,0.1728023768
1,10,0.1728089266,0.1728089266
1,11,0.1728161513,0.1728161513
1,12,0.1728240477,0.1728240477
1,13,0.1728326124,0.1728326124
1,14,0.172841842,0.172841842
1,15,0.172851733,0.172851733
1,16,0.1728622816,0.1728622816
1,17,0.1728734842,0.1728734842
1,18,0.1728853368,0.1728853368
1,19,0.1728978356,0.1728978356
1,20,0.1729109763,0.1729109763
1,21,0.1729247548,0.1729247548
1,22,0.1729391668,0.1729391668
1,23,0.172954208,0.172954208
1,24,0.1729698739,0.1729698739
1,25,0.1729861598,0.1729861598
1,26,0.1730030611,0.1730030611
1,27,0.173020573,0.173020573
1,28,0.1730386906,0.1730386906
1,29,0.173057409,0.173057409
1,30,0.173076723,0.173076723
1,31,0.1730966275,0.1730966275
1,32,0.1731171173,0.1731171173
1,33,0.173138187,0.173138187
1,34,0.1731598312,0.1731598312
1,35,0.1731820443,0.1731820443
1,36,0.1732048207,0.1732048207
1,37,0.1732281547,0.1732281547
1,38,0.1732520406,0.1732520406
1,39,0.1732764723,0.1732764723
1,40,0.173301444,0.173301444
1,41,0.1733269497,0.1733269497
1,42,0.1733529831,0.1733529831
1,43,0.173379538,0.173379538
1,44,0.1734066082,0.1734066082
1,45,0.1734341872,0.1734341872
1,46,0.1734622687,0.1734622687
1,47,0.1734908459,0.1734908459
1,48,0.1735199125,0.1735199125
1,49,0.1735494615,0.1735494615
1,50,0.1735794863,0.1735794863
1,51,0.1736099799,0.1736099799
1,52,0.1736409355,0.1736409355
1,53,0.1736723461,0.1736723461
1,54,0.1737042045,0.1737042045
1,55,0.1737365036,0.1737365036
1,56,0.1737692362,0.1737692362
1,57,0.173802395,0.173802395
1,58,0.1738359726,0.1738359726
1,59,0.1738699615,0.1738699615
1,60,0.1739043543,0.1739043543
1,61,0.1739391434,0.1739391434
1,62,0.1739743211,0.1739743211
1,63,0.1740098798,0.1740098798
1,64,0.1740458115,0.1740458115
1,65,0.1740821086,0.1740821086
1,66,0.1741187631,0.1741187631
1,67,0.174155767,0.174155767
1,68,0.1741931122,0.1741931122
1,69,0.1742307908,0.1742307908
1,70,0.1742687944,0.1742687944
1,71,0.174307115,0.174307115
1,72,0.1743457442,0.1743457442
1,73,0.1743846737,0.1743846737
1,74,0.174423895,0.174423895
1,75,0.1744633998,0.1744633998
1,76,0.1745031796,0.1745031796
1,77,0.1745432256,0.1745432256
1,78,0.1745835295,0.1745835295
1,79,0.1746240824,0.1746240824
1,80,0.1746648756,0.1746648756
1,81,0.1747059004,0.1747059004
1,82,0.1747471479,0.1747471479
1,83,0.1747886093,0.1747886093
1,84,0.1748302755,0.1748302755
1,85,0.1750145666,0.1750145666
1,86,0.175858412,0.175858412
1,87,0.176713371,0.176713371
1,88,0.177579488,0.177579488
1,89,0.1784568074,0.1784568074
1,90,0.179345374,0.179345374
1,91,0.1802452325,0.1802452325
1,92,0.1811564278,0.1811564278
1,93,0.1820790048,0.1820790048
1,94,0.1830130087,0.1830130087
1,95,0.1839584843,0.1839584843
1,96,0.1849154768,0.1849154768
1,97,0.1858840311,0.1858840311
1,98,0.1868641923,0.1868641923
1,99,0.1878560053,0.1878560053
1,100,0.1888595148,0.1888595148
1,101,0.1898747657,0.1898747657
1,102,0.1909018024,0.1909018024
1,103,0.1919406694,0.1919406694
1,104,0.1929914109,0.1929914109
1,105,0.1940540709,0.1940540709
1,106,0.1951286932,0.1951286932
1,107,0.1962153212,0.1962153212
1,108,0.1973139982,0.1973139982
1,109,0.1984247669,0.1984247669
1,110,0.19954767,0.19954767
1,111,0.2006827496,0.2006827496
1,112,0.2018300473,0.2018300473
1,113,0.2029896045,0.2029896045
1,114,0.204161462,0.204161462
1,115,0.2053456601,0.2053456601
1,116,0.2065422386,0.2065422386
1,117,0.2077512368,0.2077512368
1,118,0.2089726932,0.2089726932
1,119,0.210206646,0.210206646
1,120,0.2114531324,0.2114531324
1,121,0.2127121893,0.2127121893
1,122,0.2139838525,0.2139838525
1,123,0.2152681574,0.2152681574
1,124,0.2165651383,0.2165651383
1,125,0.2178748289,0.2178748289
1,126,0.219197262,0.219197262
1,127,0.2205324696,0.2205324696
1,128,0.2218804825,0.2218804825
1,129,0.2232413309,0.2232413309
1,130,0.2246150438,0.2246150438
1,131,0.2260016494,0.2260016494
1,132,0.2274011744,0.2274011744
1,133,0.228813645,0.228813645
1,134,0.2302390858,0.2302390858
1,135,0.2316775205,0.2316775205
1,136,0.2331289714,0.2331289714
1,137,0.2345934598,0.2345934598
1,138,0.2360710056,0.2360710056
1,139,0.2375616273,0.2375616273
1,140,0.2390653422,0.2390653422
1,141,0.2405821662,0.2405821662
1,142,0.2421121136,0.2421121136
1,143,0.2436551975,0.2436551975
1,144,0.2452114294,0.2452114294
1,145,0.246969742,0.246969742
1,146,0.2489200758,0.2489200758
1,147,0.2508890392,0.2508890392
1,148,0.252876676,0.252876676
1,149,0.2548830278,0.2548830278
1,150,0.2569081334,0.2569081334
1,151,0.2589520292,0.2589520292
1,152,0.2610147486,0.2610147486
1,153,0.2630963225,0.2630963225
1,154,0.2651967787,0.2651967787
1,155,0.267316142,0.267316142
1,156,0.2694544345,0.2694544345
1,157,0.271611675,0.271611675
1,158,0.2737878789,0.2737878789
1,159,0.2759830588,0.2759830588
1,160,0.2781972235,0.2781972235
1,161,0.2804303787,0.2804303787
1,162,0.2826825265,0.2826825265
1,163,0.2849536653,0.2849536653
1,164,0.28724379,0.28724379
1,165,0.2895528916,0.2895528916
1,166,0.2918809576,0.2918809576
1,167,0.2942279711,0.2942279711
1,168,0.2965939117,0.2965939117
1,169,0.2989787545,0.2989787545
1,170,0.3013824708,0.3013824708
1,171,0.3038050276,0.3038050276
1,172,0.3062463874,0.3062463874
1,173,0.3087065085,0.3087065085
1,174,0.3111853447,0.3111853447
1,175,0.3136828451,0.3136828451
1,176,0.3161989545,0.3149260837
1,177,0.3187336126,0.3161701413
1,178,0.3212867546,0.3174148422
1,179,0.3238583107,0.3186600086
1,180,0.3264482062,0.3199054607
1,181,0.3290563614,0.3211510164
1,182,0.3316826915,0.3223964917
1,183,0.3343271064,0.3236417007
1,184,0.3369895109,0.3248864553
1,185,0.3396698044,0.3261305656
1,186,0.342367881,0.3273738397
1,187,0.3450836292,0.3286160841
1,188,0.347816932,0.3298571031
1,189,0.3505676669,0.3310966994
1,190,0.3533357055,0.3323346741
1,191,0.3561209138,0.3335708264
1,192,0.3589231521,0.3348049539
1,193,0.3617422745,0.3360368526
1,194,0.3645781293,0.3372663169
1,195,0.3674305589,0.3384931398
1,196,0.3702993996,0.3397171126
1,197,0.3731844813,0.3409380255
1,198,0.3760856281,0.3421556669
1,199,0.3790026575,0.3433698243
1,200,0.3819353809,0.3445802836
